VOG7580,121.0,85.8
VOG10801,139.6,NA
VOG10800,156.3,NA
VOG10803,203.8,NA
VOG10802,367.2,NA
VOG10805,176.2,NA
VOG10804,198.4,NA
VOG10807,272.9,NA
VOG10806,147.5,NA
VOG10809,282.1,NA
VOG10808,174.2,NA
VOG6103,219.4,110.6
VOG9316,244.8,230.7
VOG9645,130.8,NA
VOG6988,354.5,45.8
VOG6989,220.9,NA
VOG6984,124.6,33.7
VOG6985,216.8,48.7
VOG6986,228.7,NA
VOG6987,296.6,NA
VOG6980,113.0,NA
VOG6981,152.4,NA
VOG6982,116.9,NA
VOG6983,218.7,60.7
VOG9640,405.5,NA
VOG9865,459.6,NA
VOG9758,125.3,35.0
VOG6184,71.6,NA
VOG6185,166.4,NA
VOG6186,56.9,55.5
VOG2406,341.6,93.0
VOG2401,139.0,NA
VOG6181,197.6,NA
VOG2403,86.8,NA
VOG6183,103.9,NA
VOG8697,87.0,34.0
VOG2409,204.1,NA
VOG6189,105.2,NA
VOG6956,109.0,NA
VOG0809,115.9,NA
VOG0808,101.6,NA
VOG0375,99.4,99.4
VOG0374,91.5,NA
VOG0377,340.4,338.7
VOG0376,107.5,95.1
VOG0371,42.2,34.3
VOG0370,165.9,NA
VOG0373,415.4,53.3
VOG0372,349.5,50.2
VOG6238,146.8,NA
VOG6239,223.1,NA
VOG6236,192.8,42.1
VOG6237,312.7,NA
VOG6234,129.1,NA
VOG6235,81.6,81.3
VOG6232,636.6,NA
VOG6233,186.4,NA
VOG6230,158.0,NA
VOG6231,134.5,NA
VOG9400,218.5,150.7
VOG9401,220.0,NA
VOG9402,233.4,NA
VOG9403,219.0,118.7
VOG9404,272.7,NA
VOG9405,98.5,NA
VOG9406,175.3,NA
VOG9407,145.1,NA
VOG9408,114.2,NA
VOG9409,122.9,NA
VOG1175,62.4,62.0
VOG1176,123.6,117.8
VOG1177,258.1,255.6
VOG1172,247.7,180.9
VOG1173,73.8,65.2
VOG1178,91.0,90.7
VOG1179,372.9,NA
VOG10365,510.0,NA
VOG5607,318.7,NA
VOG5277,89.2,69.9
VOG5276,114.6,NA
VOG5275,69.1,NA
VOG5274,160.0,NA
VOG5273,78.5,40.9
VOG5272,112.5,87.9
VOG5271,264.1,NA
VOG5270,457.1,127.4
VOG5279,84.3,78.9
VOG5278,50.5,NA
VOG4273,368.3,NA
VOG8209,163.8,63.0
VOG8208,237.0,NA
VOG8759,124.2,NA
VOG8758,162.2,NA
VOG8205,146.4,NA
VOG8756,103.9,NA
VOG8207,172.8,NA
VOG8206,97.4,90.8
VOG8753,206.6,31.5
VOG8200,160.2,NA
VOG8751,3758.9,553.3
VOG8750,168.4,NA
VOG8046,168.2,NA
VOG4494,173.4,NA
VOG4495,182.3,NA
VOG4496,88.5,NA
VOG4497,259.2,NA
VOG4490,93.2,45.2
VOG4491,97.6,NA
VOG4492,169.6,NA
VOG4493,145.2,45.6
VOG4498,83.0,NA
VOG4499,157.8,NA
VOG7008,694.4,551.1
VOG7009,104.9,NA
VOG3058,205.9,204.0
VOG3729,81.9,65.4
VOG3055,163.9,NA
VOG3726,216.9,NA
VOG3057,135.0,NA
VOG3056,154.6,150.3
VOG3051,143.6,136.3
VOG7007,109.9,NA
VOG3721,1740.4,62.0
VOG3720,562.0,NA
VOG6759,151.2,NA
VOG6758,226.0,NA
VOG2238,114.8,71.6
VOG2898,221.3,104.5
VOG2899,132.9,NA
VOG6751,1770.6,NA
VOG2897,125.9,NA
VOG6753,601.3,NA
VOG6752,275.0,NA
VOG6755,121.7,NA
VOG6754,240.0,NA
VOG2890,95.7,NA
VOG2891,129.2,33.1
VOG8979,353.3,NA
VOG8978,147.4,NA
VOG8973,153.1,NA
VOG8972,131.5,NA
VOG8971,122.1,NA
VOG8970,157.8,156.3
VOG8977,116.0,NA
VOG8976,134.2,NA
VOG8975,134.2,NA
VOG8974,143.6,NA
VOG7918,143.8,NA
VOG10479,758.0,NA
VOG0682,161.5,161.5
VOG7910,85.0,NA
VOG7911,215.5,NA
VOG7912,187.2,NA
VOG7913,120.3,88.9
VOG10474,133.4,NA
VOG10475,140.7,NA
VOG7916,347.2,NA
VOG7917,378.7,NA
VOG1769,148.6,NA
VOG1768,344.1,NA
VOG1761,396.9,NA
VOG1760,2192.2,213.1
VOG1763,154.2,NA
VOG1762,385.4,NA
VOG1765,326.1,NA
VOG1764,170.8,NA
VOG1766,253.0,NA
VOG3949,81.8,NA
VOG3943,219.3,NA
VOG3942,282.1,NA
VOG3941,285.2,NA
VOG3940,183.2,NA
VOG3947,108.8,NA
VOG3946,156.1,NA
VOG3945,171.0,NA
VOG3944,154.2,NA
VOG6535,833.4,290.1
VOG6534,182.7,NA
VOG6537,361.3,NA
VOG2095,97.1,NA
VOG6531,94.2,NA
VOG6530,213.9,NA
VOG2090,379.2,50.6
VOG6532,189.2,NA
VOG6539,418.8,NA
VOG6538,95.7,NA
VOG2098,624.7,NA
VOG1545,180.9,178.5
VOG1816,281.8,NA
VOG1815,171.0,NA
VOG1814,200.6,NA
VOG1813,298.4,42.0
VOG1540,135.2,131.8
VOG1543,102.2,39.1
VOG1810,416.0,31.2
VOG1549,98.0,49.6
VOG1819,161.8,NA
VOG1818,137.9,NA
VOG7024,252.9,50.0
VOG7027,356.3,331.8
VOG0498,145.9,NA
VOG0499,32.0,NA
VOG6325,202.1,NA
VOG0493,121.6,99.4
VOG0494,84.5,83.6
VOG0495,113.1,NA
VOG0496,119.4,119.1
VOG0497,126.4,40.4
VOG2666,145.4,70.2
VOG6320,122.1,112.2
VOG2660,126.9,NA
VOG3141,236.8,NA
VOG6322,199.4,NA
VOG6323,145.2,NA
VOG0142,110.6,NA
VOG0143,213.1,200.4
VOG0141,164.3,NA
VOG0630,159.9,159.9
VOG0631,143.6,NA
VOG0144,171.2,170.9
VOG0145,93.2,42.7
VOG0149,150.6,63.8
VOG0638,117.6,NA
VOG0639,312.2,36.3
VOG2216,100.6,58.1
VOG6328,98.4,NA
VOG2217,136.2,40.0
VOG2668,50.0,NA
VOG2218,130.8,72.7
VOG5518,179.5,139.6
VOG5519,125.9,NA
VOG5048,175.0,173.5
VOG5049,176.3,NA
VOG2219,64.5,32.8
VOG5512,132.9,75.4
VOG5045,145.3,102.0
VOG5046,359.9,133.5
VOG5047,269.8,73.8
VOG5040,209.4,NA
VOG5041,205.9,NA
VOG5042,666.3,470.6
VOG5043,93.9,NA
VOG4649,267.4,51.0
VOG4648,1051.7,60.3
VOG4399,67.5,NA
VOG4398,87.5,82.4
VOG5666,152.6,NA
VOG4393,85.3,50.5
VOG4640,544.2,341.5
VOG4643,45.2,44.3
VOG4390,53.5,NA
VOG4397,93.3,NA
VOG4396,109.3,NA
VOG4395,126.7,33.2
VOG4394,64.4,NA
VOG9167,312.0,NA
VOG5669,164.5,87.7
VOG7853,78.2,NA
VOG9343,409.4,50.7
VOG9342,171.8,68.2
VOG9341,244.4,213.4
VOG9340,462.3,204.5
VOG9347,166.5,148.5
VOG9346,144.1,NA
VOG9345,78.2,NA
VOG9344,163.8,162.4
VOG9349,111.2,NA
VOG9348,180.7,59.9
VOG9619,194.2,NA
VOG9618,132.5,NA
VOG4284,201.2,NA
VOG10315,191.7,NA
VOG10314,105.5,NA
VOG10317,717.0,NA
VOG10316,378.4,NA
VOG10311,459.9,NA
VOG10310,267.4,189.2
VOG10313,302.3,NA
VOG10312,129.2,NA
VOG10649,120.0,NA
VOG10648,173.5,NA
VOG10319,332.0,51.5
VOG10318,652.9,NA
VOG4825,367.7,80.8
VOG4824,146.6,146.6
VOG4535,49.4,45.8
VOG4534,118.4,34.0
VOG4533,42.7,41.6
VOG4532,135.1,NA
VOG9967,296.0,NA
VOG9966,129.2,NA
VOG9965,172.8,NA
VOG9964,97.7,NA
VOG9963,288.4,NA
VOG9962,128.5,NA
VOG9961,151.7,NA
VOG9960,154.3,NA
VOG4822,80.1,NA
VOG9969,141.7,NA
VOG9968,181.2,NA
VOG4684,224.6,NA
VOG8564,97.0,NA
VOG8565,446.7,NA
VOG4027,839.8,367.8
VOG4026,226.7,NA
VOG4021,76.4,73.4
VOG8561,147.5,103.5
VOG4023,4527.0,2650.3
VOG8563,141.7,NA
VOG8568,154.1,NA
VOG8569,276.9,NA
VOG4687,425.5,119.8
VOG3555,129.8,NA
VOG3556,98.4,NA
VOG3557,96.7,NA
VOG3550,82.7,NA
VOG3551,103.4,33.5
VOG7619,142.8,NA
VOG3553,107.1,105.0
VOG7617,167.2,NA
VOG7616,119.8,NA
VOG7615,99.3,NA
VOG7614,126.0,NA
VOG7613,164.2,NA
VOG7612,194.4,NA
VOG7611,100.8,NA
VOG7610,343.8,NA
VOG4686,546.0,125.4
VOG3299,228.0,58.5
VOG7979,240.3,48.5
VOG2395,71.2,NA
VOG7976,139.9,NA
VOG2397,154.8,NA
VOG10864,303.4,NA
VOG10863,131.6,NA
VOG2390,252.8,207.6
VOG10861,184.9,NA
VOG7977,100.7,43.5
VOG7954,318.7,NA
VOG7974,244.3,NA
VOG10869,68.7,44.0
VOG10868,119.4,58.4
VOG7975,189.1,NA
VOG6502,142.3,NA
VOG7972,319.7,NA
VOG7973,191.2,NA
VOG7970,427.4,NA
VOG7955,254.0,NA
VOG7971,174.0,NA
VOG3621,124.1,NA
VOG2171,222.5,61.6
VOG2170,199.0,144.7
VOG2173,88.7,87.9
VOG2172,351.9,298.1
VOG2174,135.2,105.2
VOG2177,51.8,NA
VOG2178,121.4,NA
VOG0828,180.3,NA
VOG0821,61.2,NA
VOG0820,150.5,NA
VOG0823,180.0,NA
VOG0822,168.0,168.0
VOG0825,92.4,NA
VOG0824,111.2,110.3
VOG0827,103.0,100.6
VOG6258,95.7,NA
VOG5484,111.1,NA
VOG5485,479.6,367.1
VOG6250,99.6,88.7
VOG6251,67.7,53.0
VOG6252,83.5,74.4
VOG6253,165.0,NA
VOG6254,214.7,NA
VOG5486,1087.7,NA
VOG6256,116.6,36.8
VOG6257,102.0,NA
VOG5487,117.2,NA
VOG5480,84.4,58.0
VOG5481,403.0,230.8
VOG9705,238.4,75.3
VOG9704,143.6,NA
VOG7952,263.5,NA
VOG9428,121.1,89.7
VOG9429,190.8,NA
VOG9422,163.6,NA
VOG9423,131.7,NA
VOG9420,368.7,NA
VOG9421,238.2,NA
VOG9426,512.7,404.4
VOG9427,125.5,67.1
VOG9424,176.6,NA
VOG9425,106.6,NA
VOG1158,94.9,NA
VOG1159,54.2,35.5
VOG1156,66.2,NA
VOG1157,143.4,NA
VOG1154,89.9,NA
VOG1152,139.0,NA
VOG1153,71.7,61.5
VOG1150,78.8,NA
VOG1151,68.6,52.9
VOG10182,129.6,NA
VOG5890,242.0,45.6
VOG2043,107.3,51.2
VOG2042,439.3,NA
VOG5251,111.9,58.1
VOG5250,107.3,40.4
VOG5253,169.8,NA
VOG5252,98.8,NA
VOG5255,161.2,NA
VOG5254,86.6,NA
VOG5709,100.7,52.8
VOG5256,61.4,NA
VOG5707,135.3,NA
VOG5706,89.0,NA
VOG5705,198.4,NA
VOG9285,230.8,169.5
VOG9282,443.0,56.8
VOG9283,165.3,NA
VOG5701,97.5,NA
VOG9281,132.5,NA
VOG8779,286.0,NA
VOG8778,150.3,NA
VOG8771,154.4,NA
VOG8770,126.7,NA
VOG8773,164.4,162.3
VOG8772,95.8,NA
VOG8775,158.1,NA
VOG8774,119.2,NA
VOG4254,651.4,451.3
VOG8776,192.6,NA
VOG8483,324.7,31.1
VOG8482,153.6,NA
VOG8481,99.6,NA
VOG8480,86.6,NA
VOG8487,254.5,94.4
VOG8486,161.4,NA
VOG8485,211.8,NA
VOG8484,569.7,NA
VOG8489,96.9,NA
VOG8488,262.7,NA
VOG1984a,103.1,NA
VOG9327,135.2,NA
VOG3709,121.2,NA
VOG3708,195.5,NA
VOG3705,701.4,NA
VOG3704,162.2,NA
VOG3707,321.4,148.3
VOG8955,120.1,91.7
VOG8954,162.0,NA
VOG8957,110.9,NA
VOG8956,169.3,NA
VOG8951,192.7,31.7
VOG8950,101.7,NA
VOG8953,79.2,NA
VOG8952,130.1,NA
VOG8959,127.7,121.3
VOG8958,282.3,NA
VOG7280,363.5,NA
VOG7281,429.1,NA
VOG7282,122.4,NA
VOG7283,244.5,NA
VOG7936,223.6,NA
VOG7937,165.4,NA
VOG7286,245.3,NA
VOG7287,229.4,NA
VOG7288,203.0,NA
VOG7289,127.8,NA
VOG7938,131.3,NA
VOG7939,136.0,NA
VOG10100,107.4,NA
VOG10101,144.6,41.2
VOG10102,85.4,NA
VOG10103,131.4,NA
VOG10104,156.6,NA
VOG10105,138.4,NA
VOG10106,167.3,160.5
VOG10459,253.6,NA
VOG10456,1038.0,NA
VOG10109,238.4,NA
VOG10454,1796.7,149.1
VOG10455,1222.8,NA
VOG10452,1369.1,NA
VOG10453,496.2,103.6
VOG10450,767.5,NA
VOG10451,486.8,NA
VOG1742,155.7,NA
VOG6733,395.4,NA
VOG6732,197.0,NA
VOG6731,819.1,NA
VOG6730,176.5,NA
VOG6737,170.1,NA
VOG6736,266.7,NA
VOG6735,208.0,NA
VOG6734,175.8,NA
VOG6739,1255.1,NA
VOG6738,343.2,NA
VOG6889,194.8,NA
VOG6888,174.4,NA
VOG1703,156.5,NA
VOG1702,344.3,32.1
VOG1701,49.6,NA
VOG1700,155.2,NA
VOG1707,234.4,NA
VOG1706,175.8,NA
VOG1709,178.4,NA
VOG1708,71.3,34.7
VOG7424,229.3,146.9
VOG3964,193.8,NA
VOG7426,256.6,NA
VOG7427,225.8,37.9
VOG3961,122.9,47.8
VOG7421,99.2,NA
VOG7422,118.0,NA
VOG7423,151.3,104.8
VOG3969,182.6,NA
VOG7429,964.1,281.6
VOG6089,193.0,NA
VOG6088,306.7,63.4
VOG6085,314.9,40.5
VOG6084,112.3,NA
VOG6087,134.0,60.2
VOG6086,NA,164.6
VOG6081,132.8,121.1
VOG6080,226.9,NA
VOG6083,328.5,62.2
VOG6082,198.4,NA
VOG1831,94.0,93.6
VOG1833,167.4,NA
VOG1832,226.4,NA
VOG1835,256.6,NA
VOG1834,147.1,NA
VOG1837,78.2,78.2
VOG1836,99.9,99.5
VOG1839,250.2,190.9
VOG1838,396.6,NA
VOG2616,328.1,NA
VOG2617,670.0,NA
VOG2610,111.6,NA
VOG2612,352.5,NA
VOG2613,752.2,NA
VOG2618,164.0,NA
VOG9110,140.0,NA
VOG0618,76.7,NA
VOG0614,198.3,101.9
VOG0615,79.2,76.9
VOG0612,116.6,62.7
VOG0611,159.4,49.6
VOG5066,98.9,NA
VOG3402,116.9,NA
VOG5064,115.8,NA
VOG5065,159.9,NA
VOG5062,106.4,NA
VOG5063,159.4,NA
VOG5060,249.0,NA
VOG3403,140.6,NA
VOG5068,227.9,208.7
VOG5069,345.7,344.3
VOG3153,86.4,69.0
VOG3406,100.1,NA
VOG3155,127.6,110.4
VOG5390,133.8,NA
VOG5391,136.3,88.2
VOG5392,151.3,NA
VOG5393,285.0,NA
VOG9369,712.3,NA
VOG5395,83.6,NA
VOG5396,125.8,32.3
VOG5397,134.4,NA
VOG5398,188.3,NA
VOG9364,1513.8,NA
VOG9367,334.4,NA
VOG9366,347.0,NA
VOG9361,800.2,NA
VOG9360,335.7,NA
VOG9363,269.7,NA
VOG9362,2358.6,NA
VOG7705,113.6,NA
VOG9140,116.5,NA
VOG7256,112.2,NA
VOG3884,114.4,NA
VOG10669,271.4,NA
VOG10668,211.3,NA
VOG7254,305.0,NA
VOG10661,326.4,224.7
VOG2579,111.5,58.9
VOG10663,164.9,NA
VOG10662,185.9,NA
VOG10665,326.0,49.8
VOG10664,141.9,NA
VOG10667,110.6,NA
VOG10666,221.1,NA
VOG9143,170.8,NA
VOG7251,232.1,NA
VOG7250,78.8,NA
VOG4623,66.9,63.4
VOG6654,930.3,NA
VOG4621,97.8,49.4
VOG4620,130.3,NA
VOG4627,263.2,54.0
VOG4626,434.8,NA
VOG4625,250.9,173.3
VOG4624,79.1,78.3
VOG9228,143.5,37.2
VOG4629,103.9,NA
VOG4628,111.7,110.6
VOG2577,328.3,NA
VOG5768,99.3,NA
VOG3390,153.8,NA
VOG3391,267.0,NA
VOG3396,123.2,NA
VOG3397,195.5,38.3
VOG6650,140.6,NA
VOG3398,180.1,NA
VOG3399,1487.0,118.5
VOG2570,180.7,NA
VOG5934,1413.8,35.4
VOG9940,107.4,NA
VOG9943,68.3,NA
VOG5937,100.2,NA
VOG5930,125.1,99.2
VOG9944,144.3,NA
VOG9947,268.8,NA
VOG9946,176.4,NA
VOG10597,107.8,33.7
VOG10596,1588.3,128.9
VOG10595,146.6,NA
VOG10594,110.5,NA
VOG10593,1135.3,73.8
VOG9594,216.3,NA
VOG10591,155.2,NA
VOG10590,170.9,NA
VOG5766,140.2,137.9
VOG5761,74.4,46.8
VOG5760,81.3,68.5
VOG8018,293.2,NA
VOG8019,692.6,NA
VOG8548,151.8,NA
VOG8549,1581.1,NA
VOG8014,124.1,NA
VOG8015,398.5,NA
VOG8544,125.1,NA
VOG9223,392.7,NA
VOG8010,538.5,NA
VOG8543,197.0,127.6
VOG8012,198.3,NA
VOG8013,231.4,NA
VOG7639,153.2,72.9
VOG7638,109.4,NA
VOG3578,397.5,NA
VOG3579,348.0,69.6
VOG3576,571.6,NA
VOG3577,501.9,NA
VOG3574,387.4,NA
VOG7632,126.0,NA
VOG3572,195.5,56.3
VOG9910,269.7,NA
VOG7637,154.8,NA
VOG3571,517.8,NA
VOG9911,189.4,NA
VOG9147,344.1,NA
VOG5940,198.7,NA
VOG5411,71.3,65.1
VOG5410,209.3,135.9
VOG4146,100.9,33.1
VOG4417,42.5,42.5
VOG10849,120.4,NA
VOG10848,137.3,NA
VOG10845,365.3,NA
VOG4142,354.2,NA
VOG10847,191.3,NA
VOG10846,129.2,NA
VOG10841,173.5,NA
VOG10840,116.1,NA
VOG10843,137.6,NA
VOG4143,485.5,NA
VOG4412,43.6,40.7
VOG2379,2554.2,1872.8
VOG2378,123.5,35.1
VOG2377,194.2,90.7
VOG2375,416.1,NA
VOG2373,40.6,NA
VOG2371,310.6,NA
VOG2370,100.8,52.5
VOG6912,302.9,NA
VOG2119,59.0,37.8
VOG2118,97.1,NA
VOG2113,442.2,258.1
VOG2111,93.6,NA
VOG2117,3608.5,2991.2
VOG2116,629.3,592.3
VOG2115,155.2,42.2
VOG2114,182.5,NA
VOG9225,415.7,NA
VOG6272,71.7,40.7
VOG6273,131.0,NA
VOG6270,339.4,NA
VOG6271,94.0,NA
VOG6276,78.5,NA
VOG6277,249.1,43.5
VOG6274,250.1,NA
VOG6275,430.8,NA
VOG6278,182.8,NA
VOG6279,86.1,NA
VOG9226,166.8,NA
VOG4095,103.1,NA
VOG8065,169.2,NA
VOG7861,150.9,NA
VOG8064,1369.2,NA
VOG9220,233.2,NA
VOG1133,121.6,49.7
VOG1134,164.1,163.9
VOG1136,130.0,NA
VOG1137,56.5,45.5
VOG0843,133.5,NA
VOG0842,170.6,NA
VOG0840,216.6,NA
VOG0847,148.1,147.7
VOG7206,231.0,NA
VOG0848,190.1,185.6
VOG6473,247.9,NA
VOG9222,240.3,NA
VOG7207,111.8,NA
VOG5729,80.3,67.0
VOG5728,81.2,33.0
VOG5239,358.0,NA
VOG5238,412.4,230.8
VOG5721,536.6,NA
VOG5720,332.6,184.8
VOG5723,124.2,NA
VOG5230,375.9,NA
VOG5237,292.7,NA
VOG5236,57.5,NA
VOG5235,296.2,265.1
VOG5234,62.3,57.0
VOG8713,132.2,NA
VOG8712,102.8,NA
VOG8711,160.6,NA
VOG8710,93.0,37.9
VOG8717,159.3,NA
VOG8716,76.7,49.8
VOG8715,129.4,NA
VOG8714,150.6,NA
VOG9309,191.9,NA
VOG8719,154.5,NA
VOG8718,127.4,NA
VOG0267,61.5,60.3
VOG0265,392.9,312.6
VOG0264,252.9,72.8
VOG0263,201.5,NA
VOG0261,232.8,NA
VOG0260,139.6,138.4
VOG5682,147.9,NA
VOG9307,349.2,NA
VOG9305,216.6,132.4
VOG11086,189.7,NA
VOG3760,227.0,NA
VOG3764,204.6,NA
VOG3769,164.9,NA
VOG3768,184.2,NA
VOG9004,83.0,44.3
VOG9005,411.7,NA
VOG9006,109.5,NA
VOG9007,123.2,NA
VOG9000,138.3,90.5
VOG9001,192.6,NA
VOG9002,105.9,NA
VOG9003,296.9,NA
VOG1952,188.6,NA
VOG9008,208.9,NA
VOG9009,158.6,NA
VOG1953,269.9,NA
VOG11080,305.8,NA
VOG10163,114.8,35.0
VOG11081,797.5,87.7
VOG10434,302.7,NA
VOG10435,258.1,NA
VOG10436,276.0,NA
VOG10437,320.1,NA
VOG10430,120.0,NA
VOG10431,181.3,NA
VOG10432,312.4,NA
VOG10433,263.7,NA
VOG10438,476.3,NA
VOG10439,810.4,39.3
VOG10128,288.4,NA
VOG10129,570.4,NA
VOG0532,143.3,NA
VOG3185,241.7,NA
VOG3181,137.8,NA
VOG3180,1192.5,129.7
VOG4897,158.5,154.6
VOG3189,115.3,69.0
VOG3188,120.9,NA
VOG0534,60.9,NA
VOG6719,233.7,NA
VOG6718,510.0,38.9
VOG6869,187.6,NA
VOG6868,174.0,174.0
VOG6715,516.0,NA
VOG6714,100.4,NA
VOG6717,296.8,NA
VOG6716,187.3,NA
VOG6711,98.3,NA
VOG6710,256.8,NA
VOG6713,171.6,NA
VOG6712,147.2,NA
VOG1729,172.1,NA
VOG1728,180.7,NA
VOG1725,391.7,NA
VOG1724,635.6,118.7
VOG1727,114.1,53.0
VOG1726,413.0,NA
VOG1721,112.1,NA
VOG1720,91.4,NA
VOG7408,125.6,NA
VOG7409,269.8,NA
VOG3987,88.4,NA
VOG3986,365.4,NA
VOG3985,143.9,NA
VOG3984,380.8,NA
VOG7402,1683.4,1425.3
VOG7403,411.3,409.9
VOG7400,125.7,95.9
VOG7401,63.5,50.4
VOG2027,83.4,NA
VOG6075,150.9,NA
VOG6076,210.1,200.4
VOG6077,114.3,62.6
VOG8247,135.0,133.1
VOG6070,255.3,127.7
VOG1589,71.0,NA
VOG1859,250.3,NA
VOG1858,287.3,NA
VOG2021,89.5,89.4
VOG1581,41.7,41.0
VOG1852,162.8,NA
VOG1851,155.0,NA
VOG2752,207.9,NA
VOG1857,82.4,NA
VOG1856,95.8,89.7
VOG1587,83.8,NA
VOG1854,162.9,NA
VOG2323,837.9,NA
VOG8246,162.6,155.2
VOG2585,109.4,40.4
VOG2586,297.3,233.8
VOG2587,130.3,NA
VOG2580,87.8,NA
VOG2581,115.2,NA
VOG2582,122.7,121.6
VOG2588,110.5,NA
VOG2589,155.8,NA
VOG0459,556.4,554.2
VOG0988,315.0,NA
VOG0989,157.7,39.2
VOG0454,790.2,455.7
VOG0984,142.8,NA
VOG0985,204.8,204.4
VOG0450,72.9,NA
VOG0451,121.4,121.0
VOG0452,138.4,133.7
VOG0981,117.1,NA
VOG2638,118.5,NA
VOG2639,122.5,NA
VOG2636,191.6,33.4
VOG2637,91.1,NA
VOG2634,126.8,NA
VOG2635,133.0,NA
VOG2632,68.1,NA
VOG2633,148.5,33.0
VOG2631,168.7,NA
VOG0186,186.5,NA
VOG0182,156.5,NA
VOG0183,93.4,NA
VOG0181,60.3,36.6
VOG0189,217.5,217.4
VOG0678,555.1,163.1
VOG0679,88.9,NA
VOG9243,348.1,NA
VOG8125,239.6,NA
VOG0672,117.1,NA
VOG0673,136.0,121.6
VOG0674,88.6,NA
VOG0676,291.2,290.4
VOG0677,143.4,143.2
VOG5000,302.9,296.5
VOG5001,265.7,NA
VOG5002,132.9,NA
VOG5003,142.4,77.3
VOG5004,113.3,NA
VOG5005,253.4,52.2
VOG5006,204.5,93.0
VOG5007,114.2,NA
VOG5008,1479.6,252.2
VOG5009,194.1,NA
VOG4667,90.0,NA
VOG4914,136.0,NA
VOG4665,99.5,NA
VOG6823,99.3,NA
VOG4664,621.5,55.8
VOG4663,725.2,NA
VOG4662,140.0,59.5
VOG4913,123.7,68.4
VOG2495,80.2,77.4
VOG6504,95.0,NA
VOG4660,471.0,206.3
VOG1985,81.2,60.8
VOG2813,108.1,95.5
VOG8120,157.9,NA
VOG8121,310.1,NA
VOG10609,231.1,NA
VOG10608,3892.9,44.9
VOG10607,344.6,NA
VOG10606,187.5,NA
VOG10605,205.9,NA
VOG10604,131.7,NA
VOG10603,303.4,NA
VOG10602,166.2,NA
VOG10601,91.1,NA
VOG10600,180.0,NA
VOG8122,354.6,NA
VOG4609,301.9,300.9
VOG4608,1001.4,408.6
VOG4359,121.8,NA
VOG4358,273.9,107.6
VOG4357,108.8,108.2
VOG4604,489.1,218.4
VOG4355,168.9,NA
VOG4606,262.1,183.3
VOG4601,187.8,NA
VOG4600,204.3,204.3
VOG4603,87.8,39.1
VOG4602,114.9,112.8
VOG3379,99.8,NA
VOG3374,165.8,97.8
VOG3375,128.1,40.0
VOG3376,127.7,NA
VOG3370,58.8,53.7
VOG3371,57.4,NA
VOG3373,70.4,NA
VOG7662,126.8,NA
VOG9929,186.1,59.4
VOG9928,221.5,NA
VOG5918,844.4,123.7
VOG5919,205.4,56.2
VOG5916,339.2,333.7
VOG5917,74.1,NA
VOG5914,134.7,95.3
VOG5915,138.9,NA
VOG5912,151.5,NA
VOG5913,84.2,NA
VOG5910,126.5,NA
VOG5911,190.7,39.8
VOG8036,310.6,NA
VOG8037,297.2,NA
VOG8034,415.2,NA
VOG8035,377.9,NA
VOG8032,957.5,110.7
VOG8033,472.4,NA
VOG8030,421.1,NA
VOG8031,703.5,NA
VOG7842,162.0,NA
VOG8038,847.7,NA
VOG8039,251.0,NA
VOG8528,129.3,NA
VOG8529,178.2,NA
VOG1980,114.0,113.2
VOG7840,268.4,43.7
VOG8520,561.2,61.3
VOG8521,368.6,NA
VOG8522,167.6,NA
VOG8523,95.3,NA
VOG8524,292.7,NA
VOG8525,152.4,NA
VOG8526,157.6,NA
VOG8527,183.3,NA
VOG3518,83.9,NA
VOG3519,155.5,NA
VOG7335,496.2,NA
VOG3510,118.1,NA
VOG3512,191.0,50.3
VOG3513,263.5,201.5
VOG3514,113.6,NA
VOG3515,177.7,NA
VOG3516,369.2,NA
VOG3517,144.1,NA
VOG7337,286.5,NA
VOG7330,284.4,NA
VOG7331,784.7,NA
VOG4582,218.3,213.2
VOG7444,108.0,NA
VOG7333,114.2,NA
VOG1982,77.2,NA
VOG6131,155.5,35.5
VOG2493,284.5,94.4
VOG6133,849.8,153.5
VOG4583,97.2,97.1
VOG9241,115.3,44.6
VOG6132,148.8,NA
VOG2496,176.4,176.4
VOG6134,252.7,NA
VOG9633,474.1,NA
VOG6137,287.3,NA
VOG9632,240.3,NA
VOG2350,65.0,NA
VOG2353,122.6,122.1
VOG2352,249.9,234.5
VOG2355,429.4,92.1
VOG9323,190.2,NA
VOG2357,309.1,NA
VOG9322,203.2,109.9
VOG9637,197.9,NA
VOG9636,126.3,NA
VOG7877,184.7,NA
VOG7876,157.1,NA
VOG7651,362.3,88.7
VOG7874,127.2,NA
VOG7657,161.5,41.4
VOG7656,180.9,93.7
VOG7655,339.0,NA
VOG7870,161.2,NA
VOG7659,144.2,NA
VOG9634,102.2,NA
VOG7879,97.3,NA
VOG7878,105.8,NA
VOG2137,492.2,NA
VOG2131,78.4,NA
VOG2130,190.2,NA
VOG2138,487.2,61.3
VOG6298,166.6,NA
VOG6299,152.0,NA
VOG6294,92.4,NA
VOG6295,109.7,NA
VOG6296,107.5,NA
VOG6297,94.3,67.2
VOG6290,122.0,NA
VOG6291,134.4,38.7
VOG6292,248.8,53.6
VOG6293,104.5,NA
VOG1112,345.0,NA
VOG1113,284.9,278.1
VOG1446,329.7,323.3
VOG1447,124.6,124.6
VOG1442,257.7,NA
VOG1443,175.8,149.0
VOG1119,112.9,NA
